week,skill,count,co_skills
2026-W11,tensorflow,85.9,"['android', 'angular', 'aws']"
2026-W11,graphql,82.2,"['android', 'angular', 'aws']"
2026-W11,laravel,80.7,"['android', 'angular', 'aws']"
2026-W11,elasticsearch,78.0,"['android', 'angular', 'aws']"
2026-W11,cpp,77.7,"['android', 'angular', 'aws']"
2026-W11,scikit-learn,73.8,"['android', 'angular', 'aws']"
2026-W11,kotlin,72.5,"['android', 'angular', 'aws']"
2026-W11,ios,69.5,"['android', 'angular', 'aws']"
2026-W11,rust,68.2,"['android', 'angular', 'aws']"
2026-W11,flask,64.9,"['android', 'angular', 'aws']"
2026-W11,dart,62.7,"['android', 'angular', 'aws']"
2026-W11,blockchain,62.2,[]
2026-W11,vue,54.6,"['android', 'angular', 'aws']"
2026-W11,svelte,47.7,"['android', 'angular', 'aws']"
2026-W11,swift,41.3,"['android', 'angular', 'aws']"
2026-W11,scala,36.4,"['android', 'angular', 'aws']"
2026-W11,ruby,32.4,"['android', 'angular', 'aws']"
2026-W12,python,322.2,"['agile', 'android', 'angular']"
2026-W12,java,251.3,"['agile', 'android', 'angular']"
2026-W12,javascript,231.9,"['agile', 'android', 'angular']"
2026-W12,react,221.9,"['agile', 'android', 'angular']"
2026-W12,llm,220.7,"['agile', 'android', 'angular']"
2026-W12,aws,217.0,"['agile', 'android', 'angular']"
2026-W12,machine learning,212.7,"['agile', 'android', 'angular']"
2026-W12,docker,198.4,"['agile', 'android', 'angular']"
2026-W12,typescript,191.5,"['agile', 'android', 'angular']"
2026-W12,flutter,180.0,"['agile', 'android', 'angular']"
2026-W12,devops,178.0,"['agile', 'android', 'angular']"
2026-W12,azure,175.4,"['agile', 'android', 'angular']"
2026-W12,dotnet,174.1,"['agile', 'android', 'angular']"
2026-W12,nodejs,170.2,[]
2026-W12,cybersecurity,166.0,"['agile', 'android', 'angular']"
2026-W12,postgresql,165.2,"['agile', 'android', 'angular']"
2026-W12,data science,159.4,"['agile', 'android', 'angular']"
2026-W12,csharp,156.1,"['agile', 'android', 'angular']"
2026-W12,mysql,153.8,"['agile', 'android', 'angular']"
2026-W12,fastapi,151.8,"['agile', 'android', 'angular']"
2026-W12,langchain,147.3,"['agile', 'android', 'angular']"
2026-W12,next.js,146.5,"['agile', 'android', 'angular']"
2026-W12,pytorch,143.8,"['agile', 'android', 'angular']"
2026-W12,deep learning,142.9,"['agile', 'android', 'angular']"
2026-W12,data engineering,139.3,"['agile', 'android', 'angular']"
2026-W12,kubernetes,138.9,"['agile', 'android', 'angular']"
2026-W12,android,137.4,"['agile', 'angular', 'aws']"
2026-W12,agile,126.9,"['android', 'angular', 'aws']"
2026-W12,angular,125.5,"['agile', 'android', 'aws']"
2026-W12,spring,124.9,"['agile', 'android', 'angular']"
2026-W12,tailwind,123.4,"['agile', 'android', 'angular']"
2026-W12,google cloud,111.6,"['agile', 'android', 'angular']"
2026-W12,go,110.6,"['agile', 'android', 'angular']"
2026-W12,microservices,109.8,"['agile', 'android', 'angular']"
2026-W12,django,104.1,"['agile', 'android', 'angular']"
2026-W12,mongodb,103.9,"['agile', 'android', 'angular']"
2026-W12,php,99.3,[]
2026-W12,terraform,96.6,"['agile', 'android', 'angular']"
2026-W12,redis,92.9,"['agile', 'android', 'angular']"
2026-W12,react native,90.8,[]
2026-W12,scikit-learn,81.5,"['agile', 'android', 'angular']"
2026-W12,elasticsearch,78.1,"['agile', 'android', 'angular']"
2026-W12,tensorflow,76.7,"['agile', 'android', 'angular']"
2026-W12,laravel,76.4,"['agile', 'android', 'angular']"
2026-W12,graphql,75.4,"['agile', 'android', 'angular']"
2026-W12,dart,74.8,"['agile', 'android', 'angular']"
2026-W12,ios,71.1,"['agile', 'android', 'angular']"
2026-W12,vue,71.1,"['agile', 'android', 'angular']"
2026-W12,cpp,68.3,"['agile', 'android', 'angular']"
2026-W12,rust,65.0,"['agile', 'android', 'angular']"
2026-W12,kotlin,64.2,"['agile', 'android', 'angular']"
2026-W12,blockchain,60.8,[]
2026-W12,flask,58.7,"['agile', 'android', 'angular']"
2026-W12,svelte,40.1,"['agile', 'android', 'angular']"
2026-W12,swift,39.4,"['agile', 'android', 'angular']"
2026-W12,scala,33.4,"['agile', 'android', 'angular']"
2026-W12,ruby,21.8,[]
2026-W13,python,314.8,"['agile', 'android', 'angular']"
2026-W13,javascript,258.1,"['agile', 'android', 'angular']"
2026-W13,java,248.6,"['agile', 'android', 'angular']"
2026-W13,llm,241.4,"['agile', 'android', 'angular']"
2026-W13,react,235.5,"['agile', 'android', 'angular']"
2026-W13,machine learning,226.9,"['agile', 'android', 'angular']"
2026-W13,aws,217.3,"['agile', 'android', 'angular']"
2026-W13,docker,205.8,"['agile', 'android', 'angular']"
2026-W13,typescript,193.1,"['agile', 'android', 'angular']"
2026-W13,data science,178.7,"['agile', 'android', 'angular']"
2026-W13,nodejs,176.6,"['agile', 'android', 'angular']"
2026-W13,azure,174.0,"['agile', 'android', 'angular']"
2026-W13,dotnet,169.7,"['agile', 'android', 'angular']"
2026-W13,csharp,169.4,"['agile', 'android', 'angular']"
2026-W13,cybersecurity,168.4,"['agile', 'android', 'angular']"
2026-W13,mysql,165.0,"['agile', 'android', 'angular']"
2026-W13,devops,164.4,"['agile', 'android', 'angular']"
2026-W13,postgresql,161.2,"['agile', 'android', 'angular']"
2026-W13,langchain,158.8,"['agile', 'android', 'angular']"
2026-W13,next.js,158.0,"['agile', 'android', 'angular']"
2026-W13,flutter,151.8,"['agile', 'android', 'angular']"
2026-W13,pytorch,145.0,"['agile', 'android', 'angular']"
2026-W13,data engineering,143.3,"['agile', 'android', 'angular']"
2026-W13,fastapi,143.1,"['agile', 'android', 'angular']"
2026-W13,angular,141.7,"['agile', 'android', 'aws']"
2026-W13,tailwind,139.1,"['agile', 'android', 'angular']"
2026-W13,kubernetes,138.3,"['agile', 'android', 'angular']"
2026-W13,deep learning,137.7,"['agile', 'android', 'angular']"
2026-W13,android,133.7,"['agile', 'angular', 'aws']"
2026-W13,agile,129.7,"['android', 'angular', 'aws']"
2026-W13,spring,127.9,"['agile', 'android', 'angular']"
2026-W13,google cloud,122.8,"['agile', 'android', 'angular']"
2026-W13,go,113.8,"['agile', 'android', 'angular']"
2026-W13,php,105.5,[]
2026-W13,microservices,102.3,"['agile', 'android', 'angular']"
2026-W13,mongodb,99.4,"['agile', 'android', 'angular']"
2026-W13,django,96.8,"['agile', 'android', 'angular']"
2026-W13,graphql,95.0,"['agile', 'android', 'angular']"
2026-W13,terraform,94.8,"['agile', 'android', 'angular']"
2026-W13,tensorflow,88.0,"['agile', 'android', 'angular']"
2026-W13,redis,87.9,"['agile', 'android', 'angular']"
2026-W13,dart,87.6,"['agile', 'android', 'angular']"
2026-W13,cpp,83.3,"['agile', 'android', 'angular']"
2026-W13,laravel,82.7,"['agile', 'android', 'angular']"
2026-W13,react native,81.5,[]
2026-W13,kotlin,81.2,"['agile', 'android', 'angular']"
2026-W13,rust,77.0,"['agile', 'android', 'angular']"
2026-W13,scikit-learn,75.1,"['agile', 'android', 'angular']"
2026-W13,blockchain,74.6,[]
2026-W13,flask,69.6,"['agile', 'android', 'angular']"
2026-W13,vue,67.3,"['agile', 'android', 'angular']"
2026-W13,ios,67.0,"['agile', 'android', 'angular']"
2026-W13,elasticsearch,63.8,"['agile', 'android', 'angular']"
2026-W13,swift,51.7,"['agile', 'android', 'angular']"
2026-W13,svelte,50.0,"['agile', 'android', 'angular']"
2026-W13,ruby,46.9,"['agile', 'android', 'angular']"
2026-W13,scala,40.7,"['agile', 'android', 'angular']"
2026-W14,python,333.8,"['agile', 'android', 'angular']"
2026-W14,java,275.7,"['agile', 'android', 'angular']"
2026-W14,javascript,255.7,"['agile', 'android', 'angular']"
2026-W14,llm,242.0,"['agile', 'android', 'angular']"
2026-W14,react,237.1,"['agile', 'android', 'angular']"
2026-W14,aws,219.4,"['agile', 'android', 'angular']"
2026-W14,machine learning,217.0,"['agile', 'android', 'angular']"
2026-W14,docker,197.9,"['agile', 'android', 'angular']"
2026-W14,typescript,193.7,"['agile', 'android', 'angular']"
2026-W14,cybersecurity,181.4,"['agile', 'android', 'angular']"
2026-W14,azure,177.2,"['agile', 'android', 'angular']"
2026-W14,data science,176.2,"['agile', 'android', 'angular']"
2026-W14,nodejs,174.6,"['agile', 'android', 'angular']"
2026-W14,csharp,170.1,"['agile', 'android', 'angular']"
2026-W14,langchain,169.8,"['agile', 'android', 'angular']"
2026-W14,devops,164.8,"['agile', 'android', 'angular']"
2026-W14,dotnet,155.9,"['agile', 'android', 'angular']"
2026-W14,flutter,155.3,"['agile', 'android', 'angular']"
2026-W14,pytorch,155.0,"['agile', 'android', 'angular']"
2026-W14,postgresql,153.1,"['agile', 'android', 'angular']"
2026-W14,next.js,152.1,"['agile', 'android', 'angular']"
2026-W14,deep learning,149.0,"['agile', 'android', 'angular']"
2026-W14,mysql,147.3,"['agile', 'android', 'angular']"
2026-W14,angular,140.6,"['agile', 'android', 'aws']"
2026-W14,fastapi,135.6,"['agile', 'android', 'angular']"
2026-W14,kubernetes,131.3,"['agile', 'android', 'angular']"
2026-W14,data engineering,127.1,"['agile', 'android', 'angular']"
2026-W14,tailwind,126.0,"['agile', 'android', 'angular']"
2026-W14,spring,125.3,"['agile', 'android', 'angular']"
2026-W14,agile,120.9,"['android', 'angular', 'aws']"
2026-W14,android,117.2,"['agile', 'angular', 'aws']"
2026-W14,google cloud,111.8,"['agile', 'android', 'angular']"
2026-W14,microservices,106.0,"['agile', 'android', 'angular']"
2026-W14,redis,101.1,"['agile', 'android', 'angular']"
2026-W14,go,100.8,"['agile', 'android', 'angular']"
2026-W14,php,96.3,[]
2026-W14,terraform,93.7,"['agile', 'android', 'angular']"
2026-W14,mongodb,93.3,[]
2026-W14,django,93.1,"['agile', 'android', 'angular']"
2026-W14,react native,91.1,"['agile', 'android', 'angular']"
2026-W14,cpp,85.6,"['agile', 'android', 'angular']"
2026-W14,graphql,80.7,"['agile', 'android', 'angular']"
2026-W14,scikit-learn,80.2,"['agile', 'android', 'angular']"
2026-W14,tensorflow,77.9,"['agile', 'android', 'angular']"
2026-W14,rust,74.0,"['agile', 'android', 'angular']"
2026-W14,laravel,72.6,"['agile', 'android', 'angular']"
2026-W14,kotlin,71.9,"['agile', 'android', 'angular']"
2026-W14,blockchain,70.3,[]
2026-W14,flask,65.9,"['agile', 'android', 'angular']"
2026-W14,elasticsearch,64.5,"['agile', 'android', 'angular']"
2026-W14,vue,64.3,"['agile', 'android', 'angular']"
2026-W14,dart,61.5,"['agile', 'android', 'angular']"
2026-W14,ios,58.6,"['agile', 'android', 'angular']"
2026-W14,swift,52.2,"['agile', 'android', 'angular']"
2026-W14,scala,48.4,"['agile', 'android', 'angular']"
2026-W14,svelte,39.6,"['agile', 'android', 'angular']"
2026-W14,ruby,31.3,"['agile', 'android', 'angular']"
2026-W15,python,322.1,"['agile', 'android', 'angular']"
2026-W15,javascript,251.2,"['agile', 'android', 'angular']"
2026-W15,java,250.6,"['agile', 'android', 'angular']"
2026-W15,react,231.6,"['agile', 'android', 'angular']"
2026-W15,aws,227.7,"['agile', 'android', 'angular']"
2026-W15,llm,220.8,"['agile', 'android', 'angular']"
2026-W15,machine learning,220.8,"['agile', 'android', 'angular']"
2026-W15,docker,197.3,"['agile', 'android', 'angular']"
2026-W15,typescript,189.7,"['agile', 'android', 'angular']"
2026-W15,cybersecurity,187.0,"['agile', 'android', 'angular']"
2026-W15,nodejs,181.7,"['agile', 'android', 'angular']"
2026-W15,azure,179.4,"['agile', 'android', 'angular']"
2026-W15,langchain,169.5,"['agile', 'android', 'angular']"
2026-W15,dotnet,161.6,"['agile', 'android', 'angular']"
2026-W15,flutter,161.3,"['agile', 'android', 'angular']"
2026-W15,postgresql,160.1,"['agile', 'android', 'angular']"
2026-W15,data science,158.5,"['agile', 'android', 'angular']"
2026-W15,mysql,158.4,"['agile', 'android', 'angular']"
2026-W15,devops,157.1,"['agile', 'android', 'angular']"
2026-W15,pytorch,156.2,"['agile', 'android', 'angular']"
2026-W15,csharp,154.9,"['agile', 'android', 'angular']"
2026-W15,next.js,154.9,"['agile', 'android', 'angular']"
2026-W15,data engineering,147.6,"['agile', 'android', 'angular']"
2026-W15,fastapi,147.1,"['agile', 'android', 'angular']"
2026-W15,tailwind,144.9,"['agile', 'android', 'angular']"
2026-W15,angular,142.9,"['agile', 'android', 'aws']"
2026-W15,deep learning,138.5,"['agile', 'android', 'angular']"
2026-W15,google cloud,136.7,"['agile', 'android', 'angular']"
2026-W15,kubernetes,132.7,"['agile', 'android', 'angular']"
2026-W15,spring,125.9,"['agile', 'android', 'angular']"
2026-W15,agile,124.2,"['android', 'angular', 'aws']"
2026-W15,android,119.2,"['agile', 'angular', 'aws']"
2026-W15,mongodb,112.0,"['agile', 'android', 'angular']"
2026-W15,php,105.5,"['agile', 'android', 'angular']"
2026-W15,tensorflow,104.4,"['agile', 'android', 'angular']"
2026-W15,go,101.8,"['agile', 'android', 'angular']"
2026-W15,terraform,101.8,"['agile', 'android', 'angular']"
2026-W15,django,101.6,"['agile', 'android', 'angular']"
2026-W15,microservices,101.0,"['agile', 'android', 'angular']"
2026-W15,react native,96.9,"['agile', 'android', 'angular']"
2026-W15,rust,91.8,"['agile', 'android', 'angular']"
2026-W15,redis,90.9,"['agile', 'android', 'angular']"
2026-W15,graphql,87.3,"['agile', 'android', 'angular']"
2026-W15,blockchain,79.6,[]
2026-W15,cpp,78.1,"['agile', 'android', 'angular']"
2026-W15,elasticsearch,74.5,"['agile', 'android', 'angular']"
2026-W15,dart,71.5,"['agile', 'android', 'angular']"
2026-W15,scikit-learn,71.0,"['agile', 'android', 'angular']"
2026-W15,vue,69.9,"['agile', 'android', 'angular']"
2026-W15,laravel,69.3,[]
2026-W15,kotlin,68.4,"['agile', 'android', 'angular']"
2026-W15,ios,68.0,"['agile', 'android', 'angular']"
2026-W15,flask,58.5,"['agile', 'android', 'angular']"
2026-W15,swift,53.1,"['agile', 'android', 'angular']"
2026-W15,svelte,47.5,"['agile', 'android', 'angular']"
2026-W15,ruby,34.1,"['agile', 'android', 'angular']"
2026-W15,scala,29.6,"['agile', 'android', 'angular']"
2026-W16,python,316.8,"['agile', 'angular', 'aws']"
2026-W16,java,262.4,"['agile', 'angular', 'aws']"
2026-W16,javascript,237.8,"['agile', 'angular', 'aws']"
2026-W16,react,230.2,"['agile', 'angular', 'aws']"
2026-W16,aws,226.7,"['agile', 'angular', 'azure']"
2026-W16,llm,216.6,"['agile', 'angular', 'aws']"
2026-W16,machine learning,206.1,"['agile', 'angular', 'aws']"
2026-W16,docker,204.2,"['agile', 'angular', 'aws']"
2026-W16,typescript,194.7,"['agile', 'angular', 'aws']"
2026-W16,azure,184.8,"['agile', 'angular', 'aws']"
2026-W16,data science,177.8,"['agile', 'angular', 'aws']"
2026-W16,nodejs,177.0,"['agile', 'angular', 'aws']"
2026-W16,langchain,169.8,"['agile', 'angular', 'aws']"
2026-W16,devops,169.3,"['agile', 'angular', 'aws']"
2026-W16,flutter,164.6,"['agile', 'angular', 'aws']"
2026-W16,cybersecurity,164.2,"['agile', 'angular', 'aws']"
2026-W16,mysql,162.4,"['agile', 'angular', 'aws']"
2026-W16,postgresql,159.4,"['agile', 'angular', 'aws']"
2026-W16,dotnet,159.0,"['agile', 'angular', 'aws']"
2026-W16,csharp,157.7,"['agile', 'angular', 'aws']"
2026-W16,next.js,157.2,"['agile', 'angular', 'aws']"
2026-W16,fastapi,150.8,"['agile', 'angular', 'aws']"
2026-W16,data engineering,147.4,"['agile', 'angular', 'aws']"
2026-W16,kubernetes,143.4,"['agile', 'angular', 'aws']"
2026-W16,deep learning,140.7,"['agile', 'angular', 'aws']"
2026-W16,pytorch,135.0,"['agile', 'angular', 'aws']"
2026-W16,angular,134.0,"['agile', 'aws', 'azure']"
2026-W16,tailwind,132.0,"['agile', 'angular', 'aws']"
2026-W16,spring,128.0,"['agile', 'angular', 'aws']"
2026-W16,google cloud,126.9,"['agile', 'angular', 'aws']"
2026-W16,agile,121.2,"['angular', 'aws', 'azure']"
2026-W16,mongodb,116.9,"['agile', 'angular', 'aws']"
2026-W16,go,114.5,"['agile', 'angular', 'aws']"
2026-W16,android,104.9,[]
2026-W16,django,102.1,"['agile', 'angular', 'aws']"
2026-W16,terraform,100.5,"['agile', 'angular', 'aws']"
2026-W16,redis,98.5,"['agile', 'angular', 'aws']"
2026-W16,php,94.6,[]
2026-W16,microservices,92.7,"['agile', 'angular', 'aws']"
2026-W16,react native,87.4,[]
2026-W16,tensorflow,85.6,"['agile', 'angular', 'aws']"
2026-W16,graphql,85.0,"['agile', 'angular', 'aws']"
2026-W16,kotlin,82.5,"['agile', 'angular', 'aws']"
2026-W16,scikit-learn,76.4,"['agile', 'angular', 'aws']"
2026-W16,ios,75.1,"['agile', 'angular', 'aws']"
2026-W16,elasticsearch,73.5,"['agile', 'angular', 'aws']"
2026-W16,rust,73.0,"['agile', 'angular', 'aws']"
2026-W16,cpp,70.1,"['agile', 'angular', 'aws']"
2026-W16,laravel,69.6,[]
2026-W16,dart,67.6,"['agile', 'angular', 'aws']"
2026-W16,vue,63.3,"['agile', 'angular', 'aws']"
2026-W16,flask,56.4,"['agile', 'angular', 'aws']"
2026-W16,blockchain,49.8,[]
2026-W16,swift,45.6,"['agile', 'angular', 'aws']"
2026-W16,svelte,43.3,"['agile', 'angular', 'aws']"
2026-W16,scala,35.5,"['agile', 'angular', 'aws']"
2026-W16,ruby,27.8,"['agile', 'angular', 'aws']"
2026-W17,python,314.4,"['agile', 'android', 'angular']"
2026-W17,java,257.4,"['agile', 'android', 'angular']"
2026-W17,javascript,238.0,"['agile', 'android', 'angular']"
2026-W17,react,234.5,"['agile', 'android', 'angular']"
2026-W17,llm,228.0,"['agile', 'android', 'angular']"
2026-W17,aws,225.3,"['agile', 'android', 'angular']"
2026-W17,machine learning,218.0,"['agile', 'android', 'angular']"
2026-W17,docker,210.5,"['agile', 'android', 'angular']"
2026-W17,typescript,189.0,"['agile', 'android', 'angular']"
2026-W17,data science,180.6,"['agile', 'android', 'angular']"
2026-W17,nodejs,178.7,"['agile', 'android', 'angular']"
2026-W17,azure,178.3,"['agile', 'android', 'angular']"
2026-W17,flutter,169.9,"['agile', 'android', 'angular']"
2026-W17,devops,168.7,"['agile', 'android', 'angular']"
2026-W17,cybersecurity,168.3,"['agile', 'android', 'angular']"
2026-W17,postgresql,161.5,"['agile', 'android', 'angular']"
2026-W17,dotnet,160.4,"['agile', 'android', 'angular']"
2026-W17,langchain,158.4,"['agile', 'android', 'angular']"
2026-W17,csharp,155.8,"['agile', 'android', 'angular']"
2026-W17,fastapi,154.2,"['agile', 'android', 'angular']"
2026-W17,deep learning,151.9,"['agile', 'android', 'angular']"
2026-W17,mysql,148.9,"['agile', 'android', 'angular']"
2026-W17,data engineering,143.1,"['agile', 'android', 'angular']"
2026-W17,next.js,141.9,"['agile', 'android', 'angular']"
2026-W17,pytorch,141.4,"['agile', 'android', 'angular']"
2026-W17,angular,140.2,"['agile', 'android', 'aws']"
2026-W17,tailwind,139.5,"['agile', 'android', 'angular']"
2026-W17,kubernetes,133.1,"['agile', 'android', 'angular']"
2026-W17,spring,129.3,"['agile', 'android', 'angular']"
2026-W17,agile,126.7,"['android', 'angular', 'aws']"
2026-W17,go,123.3,"['agile', 'android', 'angular']"
2026-W17,android,118.6,"['agile', 'angular', 'aws']"
2026-W17,google cloud,113.4,"['agile', 'android', 'angular']"
2026-W17,django,109.8,"['agile', 'android', 'angular']"
2026-W17,mongodb,108.9,[]
2026-W17,microservices,107.6,"['agile', 'android', 'angular']"
2026-W17,terraform,102.1,"['agile', 'android', 'angular']"
2026-W17,graphql,87.4,"['agile', 'android', 'angular']"
2026-W17,cpp,87.1,"['agile', 'android', 'angular']"
2026-W17,tensorflow,82.1,"['agile', 'android', 'angular']"
2026-W17,php,81.9,[]
2026-W17,kotlin,80.7,"['agile', 'android', 'angular']"
2026-W17,redis,80.3,"['agile', 'android', 'angular']"
2026-W17,elasticsearch,74.8,"['agile', 'android', 'angular']"
2026-W17,react native,73.1,[]
2026-W17,dart,72.2,"['agile', 'android', 'angular']"
2026-W17,laravel,71.9,[]
2026-W17,blockchain,64.3,[]
2026-W17,rust,63.2,"['agile', 'android', 'angular']"
